Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Cantidad Gastada a la Fecha
26,P.S. 46 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,7645388,7032030.0,-99.78,599.0,17151.0
26,P.S. 46 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,475713,528036.0,-11.79,599.0,419648.0
26,J.H.S. 67 - QUEENS,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Design,In-Progress,415109,415109.0,-62.19,297.0,156935.0
26,J.H.S. 67 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,680443,162840.0,-76.15,729.0,162265.0
26,I.S. 74 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,262972,232369.0,-21.98,299.0,205176.0
26,I.S. 74 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,163606,167899.0,-31.82,299.0,111549.0
26,P.S. 98 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,276990,203199.0,-37.66,449.0,172662.0
26,P.S. 98 - QUEENS,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Construction,In-Progress,634520,561076.0,-93.64,299.0,40325.0
26,P.S. 98 - QUEENS,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,"CM,F&E",In-Progress,117605,84783.0,-31.56,299.0,80488.0
26,P.S. 98 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Construction,In-Progress,714265,471747.0,-54.31,269.0,326351.0
26,P.S. 130 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,566200,276306.0,-51.72,729.0,273384.0
26,J.H.S. 158 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,773118,836866.0,-74.73,154.0,195345.0
26,J.H.S. 158 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,In-Progress,102911,102911.0,-69.36,135.0,31528.0
26,J.H.S. 158 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2346034,2266189.0,-13.42,299.0,2031298.0
26,J.H.S. 158 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,253539,166544.0,-40.09,299.0,151890.0
26,J.H.S. 158 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,"CM,F&E",In-Progress,66300,16354.0,-92.29,299.0,5112.0
26,P.S. 159 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1020180,522348.0,-60.66,819.0,401289.0
26,P.S. 162 - QUEENS,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Design,In-Progress,150606,150606.0,-97.19,157.0,4236.0
26,J.H.S. 172 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1063161,1017797.0,-21.14,729.0,838410.0
26,J.H.S. 172 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,304964,279476.0,-21.35,299.0,239861.0
26,J.H.S. 172 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,176647,158642.0,-40.87,299.0,104451.0
26,P.S. 173 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,443909,318725.0,-28.5,629.0,317377.0
26,Q177 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1309066,581493.0,-61.29,659.0,506709.0
26,Q177 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,221235,204573.0,-30.15,299.0,154534.0
26,Q177 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,106219,96243.0,-14.97,299.0,90321.0
26,Q177 SPED - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,88366,64221.0,-90.53,136.0,8364.0
26,P.S. 178 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,206480,187143.0,-35.68,299.0,132809.0
26,P.S. 178 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,84906,73724.0,-40.3,299.0,50693.0
26,Q004 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,In-Progress,62803,62803.0,-67.65,139.0,20318.0
26,Q004 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,236501,217174.0,-34.48,299.0,154953.0
26,Q004 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,106867,97417.0,-29.82,299.0,75002.0
26,P.S. 186 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,873635,621835.0,-34.21,729.0,574779.0
26,P.S. 186 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,269120,241620.0,-50.12,299.0,134250.0
26,P.S. 186 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,172129,153681.0,-12.93,299.0,149866.0
26,P.S. 191 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,278400,253015.0,-27.65,299.0,201428.0
26,P.S. 191 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,76455,55755.0,-38.63,299.0,46923.0
26,P.S. 203 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,7396875,6711941.0,-62.66,729.0,2761823.0
26,P.S. 203 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,461282,349022.0,-34.44,729.0,302403.0
26,P.S. 205 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,214600,200706.0,-98.14,299.0,3984.0
26,P.S. 205 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,46862,35205.0,-60.09,299.0,18701.0
26,P.S. 213 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1667470,272064.0,-85.92,899.0,234799.0
26,J.H.S. 216 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1204000,487476.0,-60.89,629.0,470830.0
26,J.H.S. 216 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,1411719,1411719.0,-98.93,159.0,15119.0
26,J.H.S. 216 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,3251222,3074468.0,-15.2,364.0,2757001.0
26,P.S. 221 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,705506,467396.0,-49.18,819.0,358571.0
26,BAYSIDE HIGH SCHOOL - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,1066826,1019744.0,-74.52,299.0,271826.0
26,BAYSIDE HIGH SCHOOL - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,72738,97889.0,-57.31,299.0,31053.0
26,BAYSIDE HIGH SCHOOL - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Design,In-Progress,279059,173641.0,-69.58,189.0,84897.0
26,BENJAMIN N. CARDOZO HS - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,2750625,2678124.0,-25.95,364.0,2036957.0
26,BENJAMIN N. CARDOZO HS - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,171150,137404.0,-27.26,364.0,124492.0
26,BENJAMIN N. CARDOZO HS - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,816480,499318.0,-42.1,729.0,472745.0
26,BENJAMIN N. CARDOZO HS - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,125025,103892.0,-17.7,269.0,102898.0
26,FRANCIS LEWIS HS - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,1279836,1142951.0,-20.67,819.0,1015346.0
26,FRANCIS LEWIS HS - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,79634,34689.0,-56.44,819.0,34689.0
26,FRANCIS LEWIS HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,747121,309063.0,-58.63,819.0,309063.0
26,MARTIN VAN BUREN HS - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,539391,539391.0,-67.83,189.0,173506.0
26,"QNS HS OF TEACH., LIB. ARTS&SCI-Q",Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1094986,54486.0,-95.02,849.0,54486.0
26,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,226200,209126.0,-98.94,299.0,2405.0
26,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,91424,73841.0,-77.03,299.0,20998.0
27,P.S. 42 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1212610,312053.0,-76.34,729.0,286927.0
27,P.S. 43 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,1326375,1613648.0,-37.32,364.0,831310.0
27,P.S. 43 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,987109,330273.0,-70.48,629.0,291385.0
27,I.S. 53 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,1781235,1620530.0,-31.2,364.0,1225494.0
27,I.S. 53 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,112302,105648.0,-25.51,364.0,83651.0
27,P.S. 56 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,1378125,1494486.0,-15.38,364.0,1166228.0
27,P.S. 56 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,1032400,923531.0,-97.36,364.0,27263.0
27,P.S. 56 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,191350,45329.0,-76.31,364.0,45329.0
27,P.S. 56 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Construction,In-Progress,352000,237403.0,-53.89,299.0,162298.0
27,P.S. 60 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,30000,58335.0,-61.23,136.0,11631.0
27,P.S. 60 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,6703,1362.0,-79.68,130.0,1362.0
27,P.S. 62 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,811344,132274.0,-94.76,719.0,42485.0
27,P.S. 62 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Construction,In-Progress,1056000,504125.0,-58.83,299.0,434780.0
27,P.S. 62 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,"CM,F&E",In-Progress,154109,154237.0,-15.16,299.0,130745.0
27,P.S. 63 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2235375,2041766.0,-32.88,364.0,1500390.0
27,P.S. 90 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,1082285,951320.0,-17.7,364.0,890731.0
27,P.S. 90 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,250830,142643.0,-43.18,364.0,142518.0
27,P.S. 90 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,581350,247218.0,-73.38,449.0,154737.0
27,P.S. 90 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,In-Progress,184640,190735.0,-87.86,138.0,22411.0
27,P.S. 104 - QUEENS,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Construction,In-Progress,809100,842946.0,-17.42,364.0,668138.0
27,P.S. 104 - QUEENS,Proyecto de Mejoramiento General (CIP),Transformaciones internas,"CM,F&E",In-Progress,149963,97706.0,-51.76,364.0,72339.0
27,P.S. 105 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,5045625,4655666.0,-99.46,629.0,27307.0
27,P.S. 105 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,313950,116607.0,-75.4,629.0,77243.0
27,P.S. 108 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,863034,766133.0,-70.92,329.0,250967.0
27,P.S. 108 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,159959,108471.0,-75.85,329.0,38638.0
27,P.S. 114 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,265350,236740.0,-22.91,299.0,204557.0
27,P.S. 114 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,156764,159235.0,-27.81,299.0,113161.0
27,P.S. 123 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,1217250,1165402.0,-13.41,364.0,1054042.0
27,P.S. 123 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1673700,51358.0,-96.93,729.0,51358.0
27,P.S. 123 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,551452,434977.0,-29.74,269.0,387452.0
27,P.S. 124 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,636015,190592.0,-81.59,539.0,117108.0
27,P.S. 124 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,220400,195559.0,-40.97,299.0,130103.0
27,P.S. 124 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,167436,162251.0,-37.87,299.0,104036.0
27,P.S. 124 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Construction,In-Progress,2709321,2561719.0,-42.09,449.0,1568947.0
27,P.S. 124 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,"CM,F&E",In-Progress,184726,142825.0,-50.17,449.0,92046.0
27,M.S. 137 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,470455,432544.0,-57.24,299.0,201150.0
27,P.S. 146 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,256650,236229.0,-19.68,299.0,206139.0
27,P.S. 146 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,175570,166273.0,-31.43,299.0,120392.0
27,P.S. 146 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,42000,14393.0,-81.2,139.0,7898.0
27,P.S. 155 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,692703,634105.0,-17.04,539.0,574637.0
27,P.S. 155 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,45000,46143.0,-93.99,139.0,2706.0
27,P.S. 155 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,6913,782.0,-88.69,123.0,782.0
27,THE SCHOLARS ACADEMY - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,7980750,7360006.0,-81.97,629.0,1438661.0
27,THE SCHOLARS ACADEMY - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,496580,246250.0,-69.44,629.0,151756.0
27,P.S. 183 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,1123763,1210806.0,-16.19,364.0,941852.0
27,P.S. 197 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,657333,494404.0,-44.42,269.0,365342.0
27,P.S. 333 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,236640,210378.0,-48.01,299.0,123040.0
27,P.S. 333 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,168996,163763.0,-31.83,299.0,115209.0
27,I.S. 202 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,574875,296033.0,-53.8,729.0,265569.0
27,I.S. 202 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,857762,784636.0,-99.13,298.0,7428.0
27,I.S. 202 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,158982,108282.0,-91.49,298.0,13533.0
27,HS OF COMMN. ARTS & TECH - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,90000,76992.0,-98.98,139.0,921.0
27,P.S. 207 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,660000,514867.0,-80.61,299.0,128002.0
27,P.S. 207 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,45000,55519.0,-24.18,299.0,34117.0
27,P.S. 362 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,20768,20768.0,-85.03,181.0,3109.0
27,P.S. 317 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,796538,58780.0,-92.84,719.0,57069.0
27,P.S. 225 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,200331,183313.0,-63.98,299.0,72153.0
27,P.S. 225 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,101409,95540.0,-44.95,299.0,55825.0
27,P.S. 253 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,290000,252346.0,-51.36,299.0,141044.0
27,P.S. 253 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,186668,167328.0,-36.44,299.0,118652.0
27,P.S. 254 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,18559,18559.0,-87.89,181.0,2248.0
27,P.S. 306 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,143840,126869.0,-98.01,299.0,2868.0
27,P.S. 306 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,128778,127268.0,-27.76,299.0,93026.0
27,AUGUST MARTIN HS - QUEENS,Proyecto de Mejoramiento General (CIP),Transformaciones internas,"CM,F&E",In-Progress,3096007,329648.0,-89.6,1079.0,321868.0
27,CHANNEL VIEW SCL FOR RESEARCH - Q,Proyecto de Mejoramiento General (CIP),Otro,Design,In-Progress,775983,779102.0,-43.14,140.0,441204.0
27,CHANNEL VIEW SCL FOR RESEARCH - Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,4496384,4107021.0,-84.15,529.0,712616.0
27,CHANNEL VIEW SCL FOR RESEARCH - Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,279775,155886.0,-64.42,529.0,99535.0
27,M.S. 282 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,2874375,3082614.0,-13.31,539.0,2491810.0
27,QNS HS FOR INF. RESEARCH & TECH.-Q,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Scope,In-Progress,67956,67956.0,-76.19,123.0,16181.0
27,QNS HS FOR INF. RESEARCH & TECH.-Q,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,44426,19511.0,-73.4,159.0,11818.0
27,M.S. 282 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,2753887,2853133.0,-81.05,329.0,521947.0
27,M.S. 282 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,204727,131120.0,-65.0,329.0,71650.0
27,RICHMOND HILL HS - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1741576,770398.0,-57.05,729.0,748071.0
27,RICHMOND HILL HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,802285,671560.0,-73.28,299.0,214339.0
27,CURIOUS YOUNG LEARNERS PRE-K CENTER,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,506920,461470.0,-26.09,269.0,374673.0
27,CURIOUS YOUNG LEARNERS PRE-K CENTER,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,93955,84225.0,-11.47,269.0,83177.0
27,P.S. @ 101-11 104 STREET - QUEENS,Mejoras en Sedes Arrendadas,Transformaciones internas,"CM,F&E",In-Progress,1877280,1077207.0,-90.17,784.0,184583.0
27,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,Expansión de Capacidad Escolar,Otro,Design,In-Progress,7296095,7296095.0,-98.49,242.0,110528.0
27,P.S. @ 120-08 JAMAICA AVENUE - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,In-Progress,204817,204817.0,-97.91,105.0,4276.0
27,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,259937,259937.0,-97.35,157.0,6892.0
27,"HS FOR CONST.TRADES,ENGG.,& ARCH-Q",Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,613140,478780.0,-31.27,269.0,421400.0
27,SUCCESS ACADEMY CHARTER SCHOOL - SOUTH JAMAICA,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,139200,127893.0,-20.12,299.0,111187.0
27,Q256 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,509318,225366.0,-61.69,539.0,195112.0
28,J.H.S. 8 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,666336,666336.0,-69.08,153.0,206017.0
28,J.H.S. 8 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,1844786,1844786.0,-97.31,210.0,49560.0
28,P.S. 354 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,30000,35374.0,-83.21,154.0,5037.0
28,P.S. 40 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,957460,86416.0,-96.28,729.0,35628.0
28,J.H.S. 72 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,89156,68139.0,-58.66,154.0,36855.0
28,J.H.S. 72 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,30000,43478.0,-15.12,154.0,25464.0
28,P.S. 80 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,845365,547791.0,-38.51,729.0,519782.0
28,P.S. 80 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,1125646,592022.0,-82.29,329.0,199300.0
28,P.S. 99 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,780680,707318.0,-31.2,364.0,537070.0
28,P.S. 99 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,144695,106044.0,-27.66,364.0,104678.0
28,P.S. 99 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,2346552,2143734.0,-22.51,449.0,1818355.0
28,P.S. 99 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,292100,188130.0,-45.17,449.0,160163.0
28,P.S. 117 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,318500,311029.0,-14.52,539.0,272255.0
28,P.S. 117 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,1056000,815714.0,-43.81,364.0,593327.0
28,P.S. 139 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,348000,254457.0,-48.09,299.0,180659.0
28,P.S. 139 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,7240500,6673426.0,-93.81,546.0,448157.0
28,P.S. 139 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,450520,227141.0,-64.81,546.0,158547.0
28,Q752 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,392417,158033.0,-61.37,629.0,151592.0
28,Q752 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,209728,193811.0,-21.47,299.0,164696.0
28,P.S. 160 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,In-Progress,224983,224983.0,-86.73,168.0,29860.0
28,P.S. 160 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Design,In-Progress,108511,84954.0,-70.17,139.0,32374.0
28,I.S. 217 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,692790,425131.0,-56.17,719.0,303645.0
28,P.S. 220 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,424812,113782.0,-85.66,455.0,60923.0
28,P.S. 220 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,70094,70094.0,-86.89,156.0,9188.0
28,PS 182 ANNEX - QUEENS,Mejoras en Sedes Arrendadas,Otro,Construction,In-Progress,5031455,4903454.0,-91.22,758.0,441772.0
28,PS 182 ANNEX - QUEENS,Mejoras en Sedes Arrendadas,Otro,"CM,F&E",In-Progress,709280,861145.0,-73.98,758.0,184533.0
28,FOREST HILLS HS - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2111625,1933356.0,-29.49,454.0,1488886.0
