Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Desviación Presupuestaria
28,P.S. 220 - QUEENS,SCA CIP,REPLACMENT OF (4) ROOF TOP UNITS / VENTILATION / FIRE ALARM SYSTEM REPLACEMENT,"CM,F&E",In-Progress,424812,113782.0,60923.0,455.0,-85.66
28,P.S. 220 - QUEENS,SCA CIP,EXTERIOR MASONRY,Design,In-Progress,70094,70094.0,9188.0,156.0,-86.89
28,PS 182 ANNEX - QUEENS,SCA Lease Site Improvement,LEASE,Construction,In-Progress,5031455,4903454.0,441772.0,758.0,-91.22
28,PS 182 ANNEX - QUEENS,SCA Lease Site Improvement,LEASE,"CM,F&E",In-Progress,709280,861145.0,184533.0,758.0,-73.98
28,FOREST HILLS HS - QUEENS,SCA CIP,HVAC CHILLER COOLING SYSTEM REPLACEMENT,Construction,In-Progress,2111625,1933356.0,1488886.0,454.0,-29.49
28,FOREST HILLS HS - QUEENS,SCA CIP,HVAC CHILLER COOLING SYSTEM REPLACEMENT,"CM,F&E",In-Progress,131390,35954.0,35954.0,454.0,-72.64
28,FOREST HILLS HS - QUEENS,SCA CIP,WATER INFILTRATION AT CHIMNEY,Construction,In-Progress,794600,729037.0,388870.0,299.0,-51.06
28,FOREST HILLS HS - QUEENS,SCA CIP,WATER INFILTRATION AT CHIMNEY,"CM,F&E",In-Progress,147275,92996.0,91219.0,299.0,-38.06
28,FOREST HILLS HS - QUEENS,SCA CIP,SLATE ROOF TILES / FY23 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,17662500,16031117.0,51344.0,729.0,-99.71
28,FOREST HILLS HS - QUEENS,SCA CIP,SLATE ROOF TILES / FY23 RESO A AUDITORIUM UPGRADE,"CM,F&E",In-Progress,1099000,193589.0,51846.0,729.0,-95.28
28,FOREST HILLS H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Construction,In-Progress,77000,141520.0,141520.0,380.0,83.79
28,FOREST HILLS H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,CM,In-Progress,12240,25106.0,25106.0,380.0,105.11
28,QUEENS COLLEGIATE SCHOOL - QUEENS,SCA CIP,SCIENCE DEMO ROOM UPGRADES / SCIENCE LAB UPGRADE,Construction,In-Progress,2084520,2138479.0,176689.0,449.0,-91.52
28,QUEENS COLLEGIATE SCHOOL - QUEENS,SCA CIP,SCIENCE DEMO ROOM UPGRADES / SCIENCE LAB UPGRADE,"CM,F&E",In-Progress,386355,81803.0,52065.0,449.0,-86.52
28,H.S. @ 165-15 88 AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Construction,In-Progress,125706925,112441827.0,16673113.0,1433.0,-86.74
28,H.S. @ 165-15 88 AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,17720800,7459352.0,936643.0,1433.0,-94.71
28,HILLCREST HS - QUEENS,SCA CIP,FIRE PROTECTION PLAN,Construction,In-Progress,2359125,2155123.0,8633.0,364.0,-99.63
28,HILLCREST HS - QUEENS,SCA CIP,FIRE PROTECTION PLAN,"CM,F&E",In-Progress,146790,80934.0,66179.0,364.0,-54.92
28,HILLCREST HS - QUEENS,SCA CIP,CONCRETE COURTYARD PLAZA & STAIRS / RETAINING WALLS,Construction,In-Progress,2799135,2627476.0,2274149.0,394.0,-18.76
28,HILLCREST HS - QUEENS,SCA CIP,CONCRETE COURTYARD PLAZA & STAIRS / RETAINING WALLS,"CM,F&E",In-Progress,257352,275887.0,254746.0,394.0,-1.01
28,HILLCREST HS - QUEENS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,In-Progress,1015000,897112.0,5717.0,334.0,-99.44
28,HILLCREST HS - QUEENS,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",In-Progress,188125,112646.0,33556.0,334.0,-82.16
28,HILLCREST H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Construction,In-Progress,77000,57758.0,57570.0,351.0,-25.23
28,HILLCREST H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,CM,In-Progress,12240,22036.0,22036.0,351.0,80.03
28,HILLCREST HS - QUEENS,SCA CIP RESOA,FY24 RESO A ATHLETIC FIELDS,Design,In-Progress,218169,218169.0,7047.0,156.0,-96.77
28,HILLCREST HS - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A ATHLETIC FIELDS,Design,In-Progress,13637,618.0,618.0,130.0,-95.47
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,TCU REMOVAL AND PLAYGROUND REDEVELOPMENT / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION,Construction,In-Progress,16403796,14946496.0,6763949.0,899.0,-58.77
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,TCU REMOVAL AND PLAYGROUND REDEVELOPMENT / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION,"CM,F&E",In-Progress,1071872,478426.0,323723.0,899.0,-69.8
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,207714,190670.0,5540.0,364.0,-97.33
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,42763,21585.0,21585.0,364.0,-49.52
28,THOMAS A. EDISON HS - Q,SCA CIP,STRUCTURAL REPAIR OF Q620 GYM,Construction,In-Progress,720360,851130.0,509791.0,269.0,-29.23
28,THOMAS A. EDISON HS - Q,SCA CIP,STRUCTURAL REPAIR OF Q620 GYM,"CM,F&E",In-Progress,133515,219971.0,148034.0,269.0,10.87
28,YOUNG WOMENS' LEADERSHIP SCHOOL - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / HVAC/BMS UPGRADE / FIRE ALARM SYSTEM,Construction,In-Progress,14490000,13187022.0,177999.0,729.0,-98.77
28,YOUNG WOMENS' LEADERSHIP SCHOOL - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / HVAC/BMS UPGRADE / FIRE ALARM SYSTEM,"CM,F&E",In-Progress,901600,115834.0,50963.0,729.0,-94.35
28,HS FOR LAW ENFORCEMENT - QUEENS,SCA CIP RESOA,FY24 RESO A ROOFTOP PLAYGROUND,Design,In-Progress,90000,57181.0,11983.0,154.0,-86.69
29,P.S. 15 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,224510,200560.0,99984.0,329.0,-55.47
29,P.S. 15 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,45876,50742.0,50742.0,329.0,10.61
29,P.S. 35 - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS / WINDOWS,Construction,In-Progress,12317625,11373863.0,5042795.0,539.0,-59.06
29,P.S. 35 - QUEENS,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS / WINDOWS,"CM,F&E",In-Progress,767710,550714.0,433316.0,539.0,-43.56
29,P.S. 36 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Construction,In-Progress,6240379,5722734.0,2538183.0,789.0,-59.33
29,P.S. 36 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,"CM,F&E",In-Progress,526761,380101.0,366018.0,789.0,-30.52
29,P.S. 37 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,11569214,6811737.0,6575643.0,539.0,-43.16
29,P.S. 37 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,719862,530591.0,516390.0,539.0,-28.27
29,P.S. 37 - QUEENS,SCA CIP,FLOOD ELIMINATION / FIRE ALARM / EXTERIOR MASONRY / ELEVATOR / PARAPETS / FLOOD ELIMINATION,Construction,In-Progress,16918073,15568159.0,14777595.0,629.0,-12.65
29,P.S. 37 - QUEENS,SCA CIP,FLOOD ELIMINATION / FIRE ALARM / EXTERIOR MASONRY / ELEVATOR / PARAPETS / FLOOD ELIMINATION,"CM,F&E",In-Progress,1320918,2032976.0,2025520.0,629.0,53.34
29,P.S. 37 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Construction,In-Progress,256987,314455.0,299454.0,269.0,16.52
29,P.S. 37 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,"CM,F&E",In-Progress,47631,30091.0,27127.0,269.0,-43.05
29,P.S. 38 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / HVAC / CLASSROOM AIR HANDLING UNITS / WINDOWS,Construction,In-Progress,16114442,14557220.0,8781540.0,779.0,-45.51
29,P.S. 38 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / HVAC / CLASSROOM AIR HANDLING UNITS / WINDOWS,"CM,F&E",In-Progress,1144755,217821.0,158116.0,779.0,-86.19
29,P.S. 52 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Construction,In-Progress,132185,191081.0,182175.0,269.0,37.82
29,P.S. 52 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,"CM,F&E",In-Progress,24500,18625.0,18625.0,269.0,-23.98
29,I.S. 59 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,10848150,10000069.0,210105.0,629.0,-98.06
29,I.S. 59 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,674996,39864.0,39864.0,629.0,-94.09
29,I.S. 59 - QUEENS,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE,Construction,In-Progress,794666,628242.0,578069.0,269.0,-27.26
29,I.S. 59 - QUEENS,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE,"CM,F&E",In-Progress,195277,228844.0,180063.0,269.0,-7.79
29,P.S. 95 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / EXISTING BUILDING/IPDVS / EXISTING BUILDING/FIRE ALARM REPLACEMENT / EXISTING BUILDING-KITCHEN RENOVATION,Construction,In-Progress,61100455,55658809.0,2212598.0,1081.0,-96.38
29,P.S. 95 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / EXISTING BUILDING/IPDVS / EXISTING BUILDING/FIRE ALARM REPLACEMENT / EXISTING BUILDING-KITCHEN RENOVATION,"CM,Art,F&E",In-Progress,8613281,3910584.0,1047515.0,1081.0,-87.84
29,I.S. 109 - QUEENS,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / WINDOWS,Construction,In-Progress,13950000,12718255.0,10434844.0,719.0,-25.2
29,I.S. 109 - QUEENS,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / WINDOWS,"CM,F&E",In-Progress,868000,226609.0,128724.0,719.0,-85.17
29,I.S. 109 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Construction,In-Progress,291749,394917.0,376138.0,269.0,28.93
29,I.S. 109 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,"CM,F&E",In-Progress,54074,40845.0,32442.0,269.0,-40.0
29,P.S. 116 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/FIRE ALARM UPGRADE / EXISTING BUILDING/IPDVS UPGRADE / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / TCU REMOVAL/PLAYGROUND REDEVELOPMENT-TCU REMOVAL/PLAYGROUND RENOVATION,Construction,In-Progress,73585455,65245092.0,4168606.0,993.0,-94.34
29,P.S. 116 - QUEENS,SCA Capacity,ADDITION / EXISTING BUILDING/FIRE ALARM UPGRADE / EXISTING BUILDING/IPDVS UPGRADE / EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / TCU REMOVAL/PLAYGROUND REDEVELOPMENT-TCU REMOVAL/PLAYGROUND RENOVATION,"CM,Art,F&E",In-Progress,10373281,4064688.0,696669.0,993.0,-93.28
29,P.S. 116 - QUEENS,SCA CIP,DEMOLITION,Construction,In-Progress,5226300,5004025.0,3064667.0,449.0,-41.36
29,P.S. 116 - QUEENS,SCA CIP,DEMOLITION,"CM,F&E",In-Progress,325192,500723.0,478975.0,449.0,47.29
29,P.S. 118 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,17550000,16029317.0,11818818.0,629.0,-32.66
29,P.S. 118 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,1093229,668535.0,660180.0,629.0,-39.61
29,P.S. 118 - QUEENS,SCA CIP RESOA,FY24 RESO A PLAYGROUND UPGRADE,Design,In-Progress,60000,6614.0,6614.0,141.0,-88.98
29,P.S. 131 - QUEENS,SCA CIP,PHASE 4 EXISTING BUILDING WORK / WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION / DRAINAGE,Construction,In-Progress,16493625,14803902.0,85639.0,629.0,-99.48
29,P.S. 131 - QUEENS,SCA CIP,PHASE 4 EXISTING BUILDING WORK / WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION / DRAINAGE,"CM,F&E",In-Progress,1026270,131933.0,131933.0,629.0,-87.14
29,P.S. 132 - QUEENS,SCA CIP RESOA,FY18 RESO A KITCHEN AREAS,Construction,In-Progress,3872238,3651645.0,3209608.0,549.0,-17.11
29,P.S. 132 - QUEENS,SCA CIP RESOA,FY18 RESO A KITCHEN AREAS,"CM,F&E",In-Progress,264016,468700.0,429072.0,549.0,62.52
29,P.S. 134 - QUEENS,SCA CIP,WATER PENETRATION / EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / PARAPETS,Construction,In-Progress,28018687,25714132.0,13051631.0,719.0,-53.42
29,P.S. 134 - QUEENS,SCA CIP,WATER PENETRATION / EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / PARAPETS,"CM,F&E",In-Progress,1823719,326678.0,210880.0,719.0,-88.44
29,P.S. 134 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,234963,210969.0,2348.0,364.0,-99.0
29,P.S. 134 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,47813,21919.0,21919.0,364.0,-54.16
29,P.S. 135 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,25076,25076.0,2934.0,183.0,-88.3
29,P.S. 136 - QUEENS,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Construction,In-Progress,14222328,12888717.0,6369570.0,959.0,-55.21
29,P.S. 136 - QUEENS,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,"CM,F&E",In-Progress,884945,156804.0,156804.0,959.0,-82.28
29,P.S. 136 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,22903,22903.0,3315.0,183.0,-85.53
29,P.S. 136 - QUEENS,SCA CIP RESOA,FY24 RESO A LIBRARY UPGRADE,Design,In-Progress,60000,39340.0,8290.0,137.0,-86.18
29,P.S. 138 - QUEENS,SCA CIP,EXTERIOR MASONRY / WINDOWS / PARAPETS / ROOFS / FLOOD ELIMINATION,Construction,In-Progress,27249649,24637888.0,8318789.0,1094.0,-69.47
29,P.S. 138 - QUEENS,SCA CIP,EXTERIOR MASONRY / WINDOWS / PARAPETS / ROOFS / FLOOD ELIMINATION,"CM,F&E",In-Progress,1796112,374833.0,232758.0,1094.0,-87.04
29,P.S. 138 - QUEENS,SCA CIP RESOA,FY24 RESO A LIBRARY UPGRADE,Design,In-Progress,78000,60284.0,14522.0,137.0,-81.38
29,P.S. 138 - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,In-Progress,4604,1178.0,1178.0,125.0,-74.41
29,P.S. 147 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,6352043,5917942.0,139098.0,539.0,-97.81
29,P.S. 147 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,395238,94842.0,94572.0,539.0,-76.07
29,P.S. 156 - QUEENS,SCA CIP RESOA,FY23 RESO A COMPUTER LAB UPGRADE / PATH OF TRAVEL RESO A COMPUTER LAB UPGRADE,Construction,In-Progress,673393,504559.0,14248.0,299.0,-97.88
29,P.S. 156 - QUEENS,SCA CIP RESOA,FY23 RESO A COMPUTER LAB UPGRADE / PATH OF TRAVEL RESO A COMPUTER LAB UPGRADE,"CM,F&E",In-Progress,45913,62980.0,14459.0,299.0,-68.51
29,P.S. 181 - QUEENS,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS / PLAYGROUND REDEVELOPMENT,Construction,In-Progress,10253598,9280049.0,8042202.0,629.0,-21.57
29,P.S. 181 - QUEENS,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS / PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,754182,739183.0,722393.0,629.0,-4.22
29,P.S. 195 - QUEENS,SCA CIP,WATER PENETRATION / PARAPETS / ROOFS,Construction,In-Progress,9011847,8244844.0,5133369.0,539.0,-43.04
29,P.S. 195 - QUEENS,SCA CIP,WATER PENETRATION / PARAPETS / ROOFS,"CM,F&E",In-Progress,561944,636502.0,608763.0,539.0,8.33
29,I.S. 238 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / WINDOWS / PLAYGROUND REDEVELOPMENT,Construction,In-Progress,23445015,21316427.0,12446382.0,779.0,-46.91
29,I.S. 238 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / WINDOWS / PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,1458801,184710.0,179300.0,779.0,-87.71
29,I.S. 238 - QUEENS,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Construction,In-Progress,77000,75241.0,75241.0,206.0,-2.28
29,I.S. 238 - QUEENS,SCA Emergency Lighting,LL 41/16 COMPLIANCE,CM,In-Progress,12240,24370.0,24370.0,206.0,99.1
29,P.S. /I.S 295 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / RTU REPLACEMENT,Construction,In-Progress,12173990,6577843.0,1015571.0,849.0,-91.66
29,P.S. /I.S 295 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / RTU REPLACEMENT,"CM,F&E",In-Progress,882155,371127.0,363671.0,849.0,-58.77
29,P.S. 268 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,38316,21622.0,21622.0,364.0,-43.57
29,P.S. 268 - QUEENS,SCA CIP RESOA,FY18 RESO A ROOFTOP PLAYGROUND,Construction,In-Progress,682000,579826.0,538484.0,269.0,-21.04
29,P.S. 268 - QUEENS,SCA CIP RESOA,FY18 RESO A ROOFTOP PLAYGROUND,"CM,F&E",In-Progress,46500,56922.0,55819.0,269.0,20.04
29,P.S. / I.S. 270 - QUEENS,SCA CIP,GYM ROOF / GYM FLOOR REPLACEMENT / PATH OF TRAVEL GYM FLOOR REPLACEMENT / EXTERIOR MASONRY,Construction,In-Progress,2722682,2403984.0,1544092.0,454.0,-43.29
29,P.S. / I.S. 270 - QUEENS,SCA CIP,GYM ROOF / GYM FLOOR REPLACEMENT / PATH OF TRAVEL GYM FLOOR REPLACEMENT / EXTERIOR MASONRY,"CM,F&E",In-Progress,353782,592948.0,558534.0,454.0,57.88
29,P.S. / I.S. 270 - QUEENS,SCA CIP RESOA,FY24 RESO A LIBRARY UPGRADE,Design,In-Progress,40200,24889.0,18664.0,136.0,-53.57
29,G. WASHINGTON CARVER HS FOR SCI.-Q,SCA CIP,COVID VENTILATION / FY21 RESO A SUPPLEMENTAL COOLING / COVID FIRE ALARM SYSTEM REPLACEMENT,Construction,In-Progress,8610750,8093105.0,289146.0,539.0,-96.64
29,G. WASHINGTON CARVER HS FOR SCI.-Q,SCA CIP,COVID VENTILATION / FY21 RESO A SUPPLEMENTAL COOLING / COVID FIRE ALARM SYSTEM REPLACEMENT,"CM,F&E",In-Progress,535780,149907.0,103619.0,539.0,-80.66
29,EXCELSIOR PREP HIGH SCHOOL - Q,SCA CIP RESOA,FY24 RESO A SCIENCE LAB UPGRADE,Design,In-Progress,36000,57951.0,6536.0,155.0,-81.84
29,QUEENS PREPARATORY ACADEMY - Q,SCA CIP RESOA,FY24 RESO A ROOM CONVERSION,Design,In-Progress,52186,33133.0,6775.0,155.0,-87.02
29,QUEENS PREPARATORY ACADEMY - Q,SCA CIP RESOA,PATH OF TRAVEL RESO A ROOM CONVERSION,Design,In-Progress,2461,534.0,534.0,123.0,-78.3
29,EXCELSIOR PREP HIGH SCHOOL - Q,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Design,In-Progress,2496,593.0,593.0,123.0,-76.24
29,G. WASHINGTON CARVER HS FOR SCI.-Q,SCA CIP RESOA,FY20 RESO A ROOM CONVERSION / FY20 RESO A PATH OF TRAVEL ROOM CONVERSION,Construction,In-Progress,1691219,1509532.0,1173900.0,539.0,-30.59
29,G. WASHINGTON CARVER HS FOR SCI.-Q,SCA CIP RESOA,FY20 RESO A ROOM CONVERSION / FY20 RESO A PATH OF TRAVEL ROOM CONVERSION,"CM,F&E",In-Progress,222864,217728.0,144636.0,539.0,-35.1
29,"MATH, SCI., RESEARCH & TECH. HS-Q",SCA CIP,SCIENCE LAB UPGRADES,Construction,In-Progress,2504250,2279111.0,1599476.0,364.0,-36.13
29,"MATH, SCI., RESEARCH & TECH. HS-Q",SCA CIP,SCIENCE LAB UPGRADES,"CM,F&E",In-Progress,155820,190461.0,165247.0,364.0,6.05
29,"MATH, SCI., RESEARCH & TECH. HS-Q",SCA CIP RESOA,FY20 RESO A LOW VOLTAGE,Construction,In-Progress,1419922,1192898.0,1040837.0,299.0,-26.7
29,"MATH, SCI., RESEARCH & TECH. HS-Q",SCA CIP RESOA,FY20 RESO A LOW VOLTAGE,"CM,F&E",In-Progress,96813,28605.0,28477.0,299.0,-70.59
29,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,Design,In-Progress,59781,44975.0,3623.0,137.0,-93.94
29,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE,Design,In-Progress,1068,1068.0,1068.0,125.0,0.0
29,JACKSON H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,Construction,In-Progress,77000,300429.0,300429.0,243.0,290.17
29,JACKSON H.S.,SCA Emergency Lighting,LL 41/16 COMPLIANCE,CM,In-Progress,12240,37203.0,37203.0,243.0,203.95
29,EAGLE ACADEMY III - QUEENS,SCA CIP RESOA,FY24 RESO A WEIGHT ROOM,Design,In-Progress,30000,17377.0,2154.0,139.0,-92.82
29,Q811 SPED - QUEENS,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,1326297,1359549.0,1217900.0,959.0,-8.17
29,Q811 SPED - QUEENS,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,82525,22163.0,18922.0,959.0,-77.07
29,Q811 SPED - QUEENS,SCA CIP,ROOF REPLACEMENT,Construction,In-Progress,987349,896503.0,25208.0,539.0,-97.45
29,Q811 SPED - QUEENS,SCA CIP,ROOF REPLACEMENT,"CM,F&E",In-Progress,183000,12267.0,12267.0,539.0,-93.3
30,I.S. 10 - QUEENS,SCA CIP,WATER PENETRATION,Construction,In-Progress,1736156,1620785.0,1593173.0,449.0,-8.24
30,I.S. 10 - QUEENS,SCA CIP,WATER PENETRATION,"CM,F&E",In-Progress,108028,178257.0,172851.0,449.0,60.01
30,P.S. 17 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,238149,215006.0,142422.0,299.0,-40.2
30,P.S. 17 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,113648,103339.0,93601.0,299.0,-17.64
30,P.S. 69 - QUEENS,SCA CIP,COOLING TOWER REPLACEMENT,Construction,In-Progress,3700125,3425934.0,3121358.0,364.0,-15.64
30,P.S. 69 - QUEENS,SCA CIP,COOLING TOWER REPLACEMENT,"CM,F&E",In-Progress,230230,262873.0,257723.0,364.0,11.94
30,P.S. 70 - QUEENS,SCA CIP,REINFORCING SUPPORT ELEMENTS,Construction,In-Progress,412868,411280.0,303328.0,269.0,-26.53
30,P.S. 70 - QUEENS,SCA CIP,REINFORCING SUPPORT ELEMENTS,"CM,F&E",In-Progress,76523,66440.0,65403.0,269.0,-14.53
30,P.S. 70 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Construction,In-Progress,291520,291520.0,291019.0,269.0,-0.17
30,P.S. 70 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,"CM,F&E",In-Progress,43125,43125.0,43125.0,269.0,0.0
30,P.S. 70 - QUEENS,SCA CIP RESOA,FY20 RESO LIBRARY UPGRADE,Construction,In-Progress,525802,310509.0,145579.0,329.0,-72.31
30,P.S. 70 - QUEENS,SCA CIP RESOA,FY20 RESO LIBRARY UPGRADE,"CM,F&E",In-Progress,155488,163046.0,53109.0,329.0,-65.84
30,P.S. 76 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,295800,261602.0,211421.0,299.0,-28.53
30,P.S. 76 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,178563,165475.0,101252.0,299.0,-43.3
30,P.S. 84 - QUEENS,SCA CIP,STRUCTURAL REPAIRS,Scope,In-Progress,43770,53676.0,17852.0,141.0,-59.21
30,P.S. 85 - QUEENS,SCA CIP RESOA,FY21 RESO A CAFETERIA UPGRADE / PATH OF TRAVEL RESO A CAFETERIA UPGRADE,Construction,In-Progress,944900,679866.0,18821.0,419.0,-98.01
30,P.S. 85 - QUEENS,SCA CIP RESOA,FY21 RESO A CAFETERIA UPGRADE / PATH OF TRAVEL RESO A CAFETERIA UPGRADE,"CM,F&E",In-Progress,64425,71088.0,39684.0,419.0,-38.4
30,P.S. 111 - QUEENS,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,Construction,In-Progress,8446568,7834758.0,5049322.0,539.0,-40.22
30,P.S. 111 - QUEENS,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,"CM,F&E",In-Progress,528886,955715.0,888574.0,539.0,68.01
30,P.S. 112 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,In-Progress,1238846,1227090.0,1103155.0,269.0,-10.95
30,P.S. 112 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,84467,416603.0,416048.0,269.0,392.56
