Distrito Geografico,ID Edificio,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Fecha de Inicio,Fecha de Fin Proyectada,Fecha de Fin Real,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada
2,M460,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,SCA CIP,COVID VENTILATION / COVID CLIMATE CONTROL / COVID LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,8/20/2020,12/18/2020,6/18/2021,198200,239364.0,190528.0
2,M460,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,SCA CIP,COVID VENTILATION / COVID CLIMATE CONTROL / COVID LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,6/30/2021,11/30/2021,12/20/2021,991001,896859.0,616499.0
2,M475,HS FOR HEALTH PROF & HUMAN SERV-M,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / LOW-VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,5/21/2020,1/29/2021,10/27/2020,37305,99671.0,99671.0
2,M475,HS FOR HEALTH PROF & HUMAN SERV-M,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / LOW-VOLTAGE ELECTRICAL SYSTEM,Design,Complete,11/24/2020,7/28/2021,12/13/2021,180483,354828.0,354828.0
2,M475,HS FOR HEALTH PROF & HUMAN SERV-M,SCA CIP,AUDITORIUM UPGRADE / ROOFS / PATH OF TRAVEL AUDITORIUM UPGRADE / PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,1/27/2020,12/13/2021,11/9/2021,277969,185667.0,185667.0
2,M475,HS FOR HEALTH PROF & HUMAN SERV-M,SCA CIP,AUDITORIUM UPGRADE / ROOFS / PATH OF TRAVEL AUDITORIUM UPGRADE / PARAPETS / EXTERIOR MASONRY / WINDOWS,Design,Complete,11/9/2021,1/20/2022,5/12/2023,1388986,712795.0,596637.0
2,M477,STUYVESANT HS - MANHATTAN,SCA CIP,COOLING TOWER REPLACEMENT / VENTILATION / LOW VOLTAGE ELECTRICAL SYSTEM / BMS UPGRADE,Scope,Complete,6/28/2018,8/2/2019,3/2/2021,111561,296841.0,296841.0
32,K865,BUSHWICK LEADERS - K,SCA CIP,ROOM CONVERSION,Scope,Complete,4/11/2022,8/10/2022,4/11/2022,10612,317.0,317.0
2,M477,STUYVESANT HS - MANHATTAN,SCA CIP,COOLING TOWER REPLACEMENT / VENTILATION / LOW VOLTAGE ELECTRICAL SYSTEM / BMS UPGRADE,Design,Complete,3/2/2021,8/31/2021,6/8/2021,557801,933124.0,627031.0
2,M480,P.S. 225 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY / EXTERIOR DOORS / PARAPETS / WINDOWS,Scope,Complete,3/5/2021,7/20/2021,1/25/2022,198437,442128.0,421448.0
2,M480,P.S. 225 - MANHATTAN,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY / EXTERIOR DOORS / PARAPETS / WINDOWS,Design,Complete,1/25/2022,6/24/2022,5/12/2022,982629,844302.0,841135.0
2,M480,P.S. 225 - MANHATTAN,SCA CIP,COVID VENTILATION / COVID BMS UPGRADE,Scope,Complete,9/11/2020,1/20/2021,12/15/2021,32665,47985.0,47985.0
2,M480,P.S. 225 - MANHATTAN,SCA CIP,COVID VENTILATION / COVID BMS UPGRADE,Design,Complete,12/15/2021,5/18/2022,9/30/2022,159563,219339.0,183527.0
2,M480,P.S. 225 - MANHATTAN,SCA CIP RESOA,FY23 RESO A LOCKER ROOM UPGRADE / PATH OF TRAVEL RESO A LOCKER ROOM UPGRADE,Design,Complete,6/15/2023,11/2/2023,1/24/2024,234785,93740.0,89548.0
2,M486,J. K. ONASSIS HS FOR INT CAREERS-M,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY / ROOFS / WINDOWS,Scope,Complete,10/15/2018,3/5/2019,4/12/2019,90044,180570.0,180570.0
2,M486,J. K. ONASSIS HS FOR INT CAREERS-M,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY / ROOFS / WINDOWS,Design,Complete,4/12/2019,9/12/2019,6/30/2020,437233,342685.0,324197.0
2,M488,P.S. 59 - MANHATTAN,SCA CIP RESOA,FY20 RESO A GREENROOF,Design,Complete,3/11/2020,8/10/2020,8/23/2022,194775,127213.0,111464.0
2,M493,P.S. @ 2 HUDSON SQUARE - MANHATTAN,SCA Capacity,NEW SCHOOL,Scope,Complete,4/19/2018,10/9/2018,1/25/2021,661838,836785.0,834689.0
2,M493,P.S. @ 2 HUDSON SQUARE - MANHATTAN,SCA Capacity,NEW SCHOOL,Design,Complete,1/26/2021,4/10/2019,4/4/2023,2647352,1457207.0,1366481.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,VENTILATION @ M520 / AUDITORIUM CEILING REPLACEMENT,Scope,Complete,11/18/2020,2/16/2021,5/7/2021,71190,119477.0,119477.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,VENTILATION @ M520 / AUDITORIUM CEILING REPLACEMENT,Design,Complete,5/18/2021,10/19/2021,12/17/2021,355950,354107.0,317163.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,GENERATOR REPLACEMENT / NEW GAS METER ROOM,Scope,Complete,3/5/2021,7/6/2021,3/5/2021,18902,2734.0,2734.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,GENERATOR REPLACEMENT / NEW GAS METER ROOM,Design,Complete,3/5/2021,8/4/2021,2/23/2023,85062,10932.0,10932.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,ROOFS / WINDOWS / DOMESTIC PIPING,Scope,Complete,7/6/2021,11/19/2021,10/25/2021,151512,92010.0,92010.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,ROOFS / WINDOWS / DOMESTIC PIPING,Design,Complete,11/24/2021,4/28/2022,5/11/2022,754168,431668.0,364624.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,CAFETERIA UPGRADE,Scope,Complete,3/9/2022,5/13/2022,9/12/2022,20950,7327.0,7327.0
2,M520,BERGTRAUM HS - MANHATTAN,SCA CIP,CAFETERIA UPGRADE,Design,Complete,9/13/2022,1/13/2023,1/27/2023,104750,164762.0,132899.0
2,M521,BERGTRAUM HS - MANHATTAN,SCA CIP,ATHLETIC FIELD UPGRADE,Scope,Complete,8/15/2019,2/3/2020,1/24/2020,83930,143676.0,143676.0
2,M523,3K CENTER @ 403 EAST 65 STREET - MANHATTAN,3K,LEASE,Scope,Complete,11/1/2021,12/21/2021,1/31/2022,216951,326093.0,201529.0
2,M523,3K CENTER @ 403 EAST 65 STREET - MANHATTAN,3K,LEASE,Design,Complete,2/1/2022,2/18/2022,4/5/2023,976282,683347.0,541090.0
2,M524,3K CENTER @ 1010 THIRD AVENUE - MANHATTAN,3K,LEASE,Scope,Complete,2/4/2022,3/4/2022,3/11/2022,268658,265086.0,247062.0
2,M524,3K CENTER @ 1010 THIRD AVENUE - MANHATTAN,3K,LEASE,Design,Complete,3/14/2022,6/10/2022,2/6/2023,1208963,1269243.0,1043987.0
2,M533,HARBOR HIGH SCHOOL ATHLETIC COMPLEX - MANHATTAN,SCA Lease Site Improvement,LEASE,Scope,Complete,10/4/2022,2/1/2023,2/1/2023,2396800,1313333.0,1106310.0
2,M533,HARBOR HIGH SCHOOL ATHLETIC COMPLEX - MANHATTAN,SCA Lease Site Improvement,LEASE,Design,Complete,2/2/2023,10/4/2023,5/9/2024,10785600,4346491.0,4195522.0
2,M535,MANHATTAN BRIDGES - MANHATTAN,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS,Scope,Complete,11/10/2021,3/31/2022,1/25/2022,160567,133507.0,133507.0
2,M535,MANHATTAN BRIDGES - MANHATTAN,SCA CIP,EXTERIOR MASONRY / ROOFS / PARAPETS,Design,Complete,2/1/2022,7/1/2022,5/12/2022,793146,547862.0,517894.0
32,K865,BUSHWICK LEADERS - K,SCA CIP,ROOM CONVERSION,Design,Complete,4/11/2022,12/30/2022,3/7/2023,53059,1269.0,1269.0
2,M620,MURRAY HILL ACADEMY HS - M,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS,Scope,Complete,10/2/2015,2/23/2016,4/25/2016,176283,197110.0,197110.0
2,M620,MURRAY HILL ACADEMY HS - M,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS,Design,Complete,10/10/2018,3/15/2019,5/2/2019,865743,507479.0,487077.0
2,M620,MURRAY HILL ACADEMY HS - M,SCA CIP,EMERGENCY GENERATOR / LOW-VOLTAGE ELECTRICAL SYSTEM / FIRE SYSTEM SPRINKLERS,Scope,Complete,11/23/2016,3/29/2017,4/20/2017,258990,138919.0,138919.0
2,M620,MURRAY HILL ACADEMY HS - M,SCA CIP,EMERGENCY GENERATOR / LOW-VOLTAGE ELECTRICAL SYSTEM / FIRE SYSTEM SPRINKLERS,Design,Complete,10/10/2018,3/15/2019,5/10/2019,1035960,812704.0,676177.0
2,M620,MURRAY HILL ACADEMY HS - M,SCA CIP,CHARTER MATCH INTERIOR SPACES,Scope,Complete,9/11/2019,1/13/2020,12/18/2019,8140,11138.0,11138.0
2,M620,MURRAY HILL ACADEMY HS - M,SCA CIP,CHARTER MATCH INTERIOR SPACES,Design,Complete,1/8/2020,6/15/2020,6/30/2020,36630,40339.0,36594.0
2,M634,NEW YORK HARBOR SCHOOL ANNEX - MANHATTAN,SCA Lease Site Improvement,LEASE,Scope,Complete,9/16/2014,10/31/2014,10/27/2014,716528,902217.0,895328.0
2,M634,NEW YORK HARBOR SCHOOL ANNEX - MANHATTAN,SCA Lease Site Improvement,LEASE,Design,Complete,10/28/2014,4/15/2015,4/19/2019,3224378,3581095.0,3250771.0
2,M641,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS / EXTERIOR MASONRY / AUDITORIUM DUCTWORK / AUDITORIUM UPGRADE / PARAPETS / PATH OF TRAVEL AUDITORIUM UPGRADE / ROOFS,Scope,Complete,6/19/2019,11/4/2019,1/30/2020,266212,259278.0,257923.0
2,M641,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS / EXTERIOR MASONRY / AUDITORIUM DUCTWORK / AUDITORIUM UPGRADE / PARAPETS / PATH OF TRAVEL AUDITORIUM UPGRADE / ROOFS,Design,Complete,2/5/2020,7/7/2020,10/28/2021,1321071,909569.0,651083.0
2,M641,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3/17/2023,7/18/2023,3/21/2023,4200,2783.0,2783.0
2,M641,CITY-AS-SCHOOL - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/21/2023,9/14/2023,5/4/2023,18900,11134.0,11134.0
2,M645,THE HIGH SCHOOL FOR CLIMATE JUSTICE,SCA CIP,FIRE ALARM SYSTEM / VENTILATION,Scope,Complete,5/18/2021,8/17/2021,6/15/2022,75078,92585.0,92585.0
2,M645,THE HIGH SCHOOL FOR CLIMATE JUSTICE,SCA CIP,FIRE ALARM SYSTEM / VENTILATION,Design,Complete,6/16/2022,12/20/2022,5/5/2023,375390,367778.0,298012.0
2,M660,SCHOOL OF THE FUTURE - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS / EXTERIOR MASONRY,Scope,Complete,2/24/2021,7/9/2021,12/7/2021,38648,135138.0,127579.0
2,M660,SCHOOL OF THE FUTURE - MANHATTAN,SCA CIP,FLOOD ELIMINATION / WINDOWS / EXTERIOR MASONRY,Design,Complete,12/15/2021,5/18/2022,5/10/2022,180499,136798.0,111323.0
2,M660,SCHOOL OF THE FUTURE - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,9/2/2022,1/6/2023,10/28/2022,6200,11767.0,11767.0
2,M660,SCHOOL OF THE FUTURE - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,10/28/2022,4/27/2023,3/8/2023,27900,47071.0,47071.0
2,M661,MNHT COMPR. NIGHT & DAY HS - M,SCA CIP,FACADE REMEDIATION / WINDOWS / PARAPETS / FLOOD ELIMINATION / PATH OF TRAVEL FLOOD ELIMINATION,Scope,Complete,3/7/2019,7/8/2020,6/22/2020,61612,162213.0,151739.0
2,M661,MNHT COMPR. NIGHT & DAY HS - M,SCA CIP,FACADE REMEDIATION / WINDOWS / PARAPETS / FLOOD ELIMINATION / PATH OF TRAVEL FLOOD ELIMINATION,Design,Complete,6/22/2020,8/3/2020,6/30/2020,288665,254059.0,232118.0
2,M824,MILLENNIUM HS - MANHATTAN,SCA CIP,UPE - INTERIOR CONVERSION / IPDVS CAMERA INSTALLATION,Scope,Complete,5/20/2019,9/23/2019,7/18/2019,140676,220325.0,220325.0
2,M824,MILLENNIUM HS - MANHATTAN,SCA CIP,UPE - INTERIOR CONVERSION / IPDVS CAMERA INSTALLATION,Design,Complete,7/24/2019,12/26/2019,12/5/2019,696032,1264577.0,967967.0
2,M833,HS FOR ECONOMICS & FINANCE - M,SCA CIP,ABSORBER REPLACEMENT,Scope,Complete,8/12/2019,12/13/2019,3/30/2020,43701,48744.0,48744.0
2,M833,HS FOR ECONOMICS & FINANCE - M,SCA CIP,ABSORBER REPLACEMENT,Design,Complete,3/31/2020,7/17/2020,6/19/2020,218503,200082.0,176926.0
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,SCA CIP,ROOF,Scope,Complete,1/30/2019,6/14/2019,1/10/2022,25250,52209.0,40697.0
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,SCA CIP,ROOF,Design,Complete,1/13/2022,6/15/2022,4/22/2022,126250,327056.0,170965.0
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,SCA CIP,HEATING PLANT UPGRADE,Scope,Complete,6/24/2021,11/26/2021,1/19/2022,34972,60798.0,60798.0
2,M834,HS FOR ENVIRONMENTAL STUDIES - M,SCA CIP,HEATING PLANT UPGRADE,Design,Complete,1/20/2022,6/21/2022,10/27/2022,174858,193384.0,169529.0
2,M844,M721 SPED - MANHATTAN,SCA CIP,ROOFS / FLOOD ELIMINATION / EXTERIOR MASONRY,Scope,Complete,12/12/2023,4/29/2024,7/9/2024,45876,58647.0,36183.0
2,M871,NEW YORK HARBOR SCHOOL - MANHATTAN,SCA CIP,STRUCTURAL ISSUES,Scope,Complete,2/28/2019,7/15/2019,9/17/2019,61083,77115.0,76275.0
2,M871,NEW YORK HARBOR SCHOOL - MANHATTAN,SCA CIP,STRUCTURAL ISSUES,Design,Complete,10/23/2019,3/27/2020,4/8/2022,305417,329104.0,280163.0
2,M873,MANHATTAN VILLAGE ACADEMY - M,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,5/24/2023,9/25/2023,6/15/2023,3327,359.0,359.0
2,M873,MANHATTAN VILLAGE ACADEMY - M,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,6/15/2023,12/13/2023,8/30/2023,14970,1437.0,1437.0
2,M894,HS FOR LEADERSHIP & PUBLIC SERV-M,SCA CIP,EMERGENCY GENERATOR REPLACEMENT,Scope,Complete,7/17/2019,11/18/2019,3/11/2021,5770,11587.0,11587.0
2,M920,SATELLITE ACADEMY - M,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,10/13/2022,2/15/2023,10/28/2022,4780,6694.0,6694.0
2,M920,SATELLITE ACADEMY - M,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,10/28/2022,4/27/2023,3/8/2023,21510,26777.0,26777.0
3,M009,P.S. 9 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,6/26/2019,11/27/2019,9/17/2019,73499,83034.0,83034.0
3,M009,P.S. 9 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,9/26/2019,3/3/2020,2/11/2020,354838,361717.0,342794.0
3,M044,P.S. 334 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,6/14/2021,12/13/2021,9/16/2021,192000,171540.0,162266.0
3,M044,P.S. 334 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Design,Complete,10/20/2021,6/30/2022,4/25/2022,960000,347483.0,347483.0
3,M054,I.S. 54 - MANHATTAN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Scope,Complete,10/5/2018,3/13/2019,12/3/2018,100920,89740.0,89740.0
3,M054,I.S. 54 - MANHATTAN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Design,Complete,12/12/2018,5/15/2019,5/13/2019,403680,412526.0,396123.0
3,M054,I.S. 54 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,6/5/2023,12/4/2023,10/12/2023,142980,138134.0,137523.0
3,M054,I.S. 54 - MANHATTAN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Design,Complete,10/18/2023,6/11/2024,4/10/2024,714900,264171.0,259655.0
3,M075,P.S. 75 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Scope,Complete,10/30/2019,4/29/2020,2/13/2020,14136,28081.0,28081.0
3,M075,P.S. 75 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Design,Complete,2/25/2020,8/18/2020,4/8/2020,63611,129418.0,119755.0
3,M075,P.S. 75 - MANHATTAN,SCA CIP,ROOFS / STAIRWELL WINDOWS / PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY,Scope,Complete,8/3/2023,12/20/2023,12/29/2023,136647,236064.0,202825.0
3,M075,P.S. 75 - MANHATTAN,SCA CIP,ROOFS / STAIRWELL WINDOWS / PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY,Design,Complete,1/12/2024,6/13/2024,5/14/2024,672871,560119.0,560119.0
3,M075,P.S. 75 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,7/19/2023,11/17/2023,7/26/2023,4800,2655.0,2655.0
3,M075,P.S. 75 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/26/2023,1/24/2024,11/1/2023,21600,10624.0,10624.0
3,M076,P.S. 76 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,9/30/2022,2/21/2023,1/11/2023,142110,146477.0,120467.0
3,M076,P.S. 76 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS,Design,Complete,1/24/2023,6/26/2023,5/4/2023,710551,397823.0,397823.0
3,M076,P.S. 76 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,3/7/2023,7/6/2023,3/8/2023,4980,1868.0,1868.0
3,M076,P.S. 76 - MANHATTAN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/8/2023,8/31/2023,5/3/2023,22410,7474.0,7474.0
3,M084,P.S. 84 - MANHATTAN,SCA CIP RESOA,FY18 RESO A PLAYGROUND UPGRADE,Design,Complete,10/29/2018,3/19/2019,5/20/2019,51674,66374.0,64914.0
3,M087,P.S. 87 - MANHATTAN,SCA CIP,WINDOWS / RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / PARAPETS / EXTERIOR MASONRY / EXTERIOR DOORS,Scope,Complete,6/19/2018,3/6/2019,11/30/2018,387378,225299.0,225299.0
3,M087,P.S. 87 - MANHATTAN,SCA CIP,WINDOWS / RPZ BACKFLOW PREVENTION DEVICES / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ROOFS / PARAPETS / EXTERIOR MASONRY / EXTERIOR DOORS,Design,Complete,12/5/2018,5/16/2019,4/18/2019,1528452,898292.0,866393.0
3,M088,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,CHILLER REPLACEMENT / FIRE ALARM REPLACEMENT / BMS UPGRADE,Scope,Complete,8/4/2021,11/3/2021,12/8/2021,157660,186014.0,186014.0
3,M088,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,CHILLER REPLACEMENT / FIRE ALARM REPLACEMENT / BMS UPGRADE,Design,Complete,12/8/2021,6/13/2022,5/8/2023,788300,698937.0,448002.0
3,M088,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,FLOOD ELIMINATION,Scope,Complete,1/20/2023,6/6/2023,8/10/2023,29051,60363.0,60199.0
3,M088,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,FLOOD ELIMINATION,Design,Complete,8/25/2023,1/31/2024,2/5/2024,145255,112205.0,59766.0
3,M088,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,6/21/2023,11/6/2023,11/1/2023,70724,90211.0,88954.0
3,M088,WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,Complete,11/8/2023,4/12/2024,4/22/2024,353618,236120.0,121115.0
3,M113,P.S. 241 - MANHATTAN,SCA CIP,EXTERIOR MASONRY / EXTERIOR DOORS / PARAPETS,Scope,Complete,6/2/2021,10/18/2021,11/9/2021,68681,65581.0,65581.0
3,M113,P.S. 241 - MANHATTAN,SCA CIP,EXTERIOR MASONRY / EXTERIOR DOORS / PARAPETS,Design,Complete,11/19/2021,4/25/2022,5/5/2022,335836,270171.0,249355.0
3,M118,P.S. 333 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Scope,Complete,9/13/2019,3/16/2020,10/11/2019,26620,11580.0,11580.0
3,M118,P.S. 333 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Design,Complete,11/21/2019,5/19/2020,2/24/2020,119790,54816.0,54816.0
3,M118,P.S. 333 - MANHATTAN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,8/2/2023,12/1/2023,11/16/2023,10874,15970.0,15970.0
3,M118,P.S. 333 - MANHATTAN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,12/4/2023,5/6/2024,5/3/2024,48933,51695.0,40612.0
3,M144,P.S. 242 - MANHATTAN,SCA CIP,EXTERIOR MASONRY,Scope,Complete,11/15/2018,4/4/2019,3/6/2019,49435,50347.0,50347.0
3,M144,P.S. 242 - MANHATTAN,SCA CIP,EXTERIOR MASONRY,Design,Complete,3/6/2019,8/5/2019,11/18/2021,197741,116925.0,110115.0
3,M145,WEST PREP ACADEMY - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Scope,Complete,6/15/2023,11/1/2023,11/20/2023,111046,121472.0,121472.0
3,M145,WEST PREP ACADEMY - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS,Design,Complete,2/28/2024,7/30/2024,5/3/2024,555232,381748.0,16757.0
3,M149,M811 SPED - MANHATTAN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / PARAPETS,Scope,Complete,6/9/2023,12/8/2023,9/22/2023,104451,129366.0,129360.0
3,M149,M811 SPED - MANHATTAN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / PARAPETS,Design,Complete,10/25/2023,6/10/2024,4/3/2024,522249,311801.0,311801.0
3,M163,P.S. 163 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION / PARAPETS,Scope,Complete,6/21/2021,12/20/2021,10/14/2021,203462,182193.0,171298.0
3,M163,P.S. 163 - MANHATTAN,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS / FLOOD ELIMINATION / PARAPETS,Design,Complete,10/26/2021,6/30/2022,4/22/2022,1012328,386014.0,386014.0
3,M165,P.S. 165 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Scope,Complete,5/15/2020,1/29/2021,10/19/2020,11777,34259.0,34259.0
3,M165,P.S. 165 - MANHATTAN,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Design,Complete,10/27/2020,7/28/2021,7/28/2021,52996,137044.0,137044.0
3,M165,P.S. 165 - MANHATTAN,SCA CIP RESOA,FY23 RESO A GYMNASIUM UPGRADE,Design,Complete,10/17/2023,3/6/2024,4/22/2024,82500,87854.0,83946.0
3,M165,I.S. 862 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE,Design,Complete,11/7/2023,3/14/2024,4/22/2024,9483,1171.0,1171.0
3,M166,P.S. 166 - MANHATTAN,SCA CIP,MASONRY / ROOFS / PARAPETS / WINDOWS,Scope,Complete,9/29/2017,2/20/2018,3/29/2018,195014,274856.0,274856.0
3,M166,P.S. 166 - MANHATTAN,SCA CIP,MASONRY / ROOFS / PARAPETS / WINDOWS,Design,Complete,3/4/2019,8/1/2019,9/13/2019,973425,678209.0,591300.0
3,M166,P.S. 166 - MANHATTAN,SCA CIP,FIRE ALARM/MECHANICAL SYSTEMS,Scope,Complete,3/1/2019,5/30/2019,12/13/2019,13750,70483.0,70483.0
3,M166,P.S. 166 - MANHATTAN,SCA CIP,FIRE ALARM/MECHANICAL SYSTEMS,Design,Complete,1/15/2020,7/17/2020,6/29/2020,68750,159947.0,97702.0
3,M166,P.S. 166 - MANHATTAN,SCA CIP RESOA,PATH OF TRAVEL RESO A LIBRARY UPGRADES,Design,Complete,9/3/2019,11/5/2019,1/31/2020,2100,1819.0,1819.0
3,M185,P.S. 185 - MANHATTAN,SCA CIP,IPDVS INSTALLATION,Scope,Complete,3/16/2022,7/14/2022,4/12/2022,5962,3389.0,3389.0
3,M185,P.S. 185 - MANHATTAN,SCA CIP,IPDVS INSTALLATION,Design,Complete,4/12/2022,10/5/2022,7/19/2022,26831,13554.0,13554.0
3,M191,P.S. 452 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Scope,Complete,8/13/2021,1/3/2022,7/29/2022,124270,127442.0,127433.0
3,M191,P.S. 452 - MANHATTAN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,Complete,9/2/2022,2/24/2023,5/3/2023,621350,356366.0,292955.0
3,M191,P.S. 452 - MANHATTAN,SCA CIP,GYM CEILING RESTORATION- PERMANENT FIX,Scope,Complete,5/17/2023,9/19/2023,8/23/2023,12427,12899.0,12899.0
3,M191,P.S. 452 - MANHATTAN,SCA CIP,GYM CEILING RESTORATION- PERMANENT FIX,Design,Complete,8/30/2023,1/19/2024,12/12/2023,55919,30720.0,26998.0
3,M191,P.S. 452 - MANHATTAN,SCA CIP RESOA,FY19 RESO A PLAYGROUND,Design,Complete,8/10/2021,12/28/2021,1/18/2022,84113,78796.0,78796.0
3,M199,P.S. 199 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,7/18/2023,11/16/2023,7/26/2023,4400,2480.0,2480.0
3,M199,P.S. 199 - MANHATTAN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/26/2023,1/24/2024,11/1/2023,19800,9922.0,9922.0
